date,title,content,link,symbols,tags,sentiment.polarity,sentiment.neg,sentiment.neu,sentiment.pos,finbert_sentiment,finbert_positive,finbert_negative,finbert_neutral,sentiment_score,symbol_crowding_score,title_mention_score,content_density_score,cosine_similarity_score,normalized_cosine_score,recency_score,relevance_score
2026-03-06T10:16:00+00:00,Toyota-Affiliated Denso Makes Takeover Bid for Chip Maker Rohm,"The auto-parts supplier’s move comes as semiconductors become crucial for vehicle electrification and self-driving technologies

Continue Reading",https://finance.yahoo.com/m/4a42b9be-211d-370f-9f81-6230f7d97084/toyota-affiliated-denso-makes.html,"['6902.TSE', 'DNO.DU', 'DNO.F', 'DNOA.F', 'DNZOF.US', 'DNZOY.US', 'TM.US', 'TMCO34.SA', 'TMN.MX', 'TOM.DU', 'TOM.F', 'TOM.HM', 'TOM.MU', 'TOMA.F', 'TOYOF.US']","['AUTOMOTIVE', 'SELF-DRIVING', 'SEMICONDUCTORS', 'TECH']",0.0,0.0,1.0,0.0,positive,0.5886757969856262,0.008517196401953697,0.4028070271015167,0.5801586005836725,0.09090909090909091,1.0,0.0,0.29970878,0.42615142,1.0,0.2792651288888671
2026-03-06T08:46:54+00:00,Toyota Motor (TM) Releases January 2026 Operating Data,"​Toyota Motor Corporation (NYSE:TM) is one of the Best Value Stocks to Buy for the Long Term. On February 26, Toyota Motor Corporation (NYSE:TM) released its sales, production and export results for January 2026. The results paint a mixed picture with steady demand but challenging production.

​The company’s sales for January 2026 hit 822,577 vehicles, including Lexus, up 4.7% year-over-year. This marked the second straight month of growth driven by North America and Europe. Management noted that the worldwide sales improved due to strong performance from Corolla, Camry, TX, and Grand Highlander in North America. Moreover, models including Yaris, Yaris Cross, and Aygo X in Europe also contributed 104,727 units to the worldwide sales. Japan was a challenging region with sales dipping 2.7% to 123,065 units.Toyota Motor (TM) Releases January 2026 Operating Data

​Global production by Toyota Motor Corporation (NYSE:TM) fell 6% in January 2026 to 735,097 units, marking three months of YoY declines, mainly due to the RAV4 model transition and fewer operating days. In terms of regional performance, Japan’s output dropped 6.1%, followed by North America, which also saw a sharp decline of 24.8% to 134,351 units due to the RAV4 changeover.

​Toyota Motor Corporation (NYSE:TM) is a leading Japanese automaker that primarily designs, manufactures, and sells a wide range of vehicles, including sedans, SUVs, trucks, and minivans, along with parts and accessories.

While we acknowledge the potential of TM as an investment, we believe certain AI stocks offer greater upside potential and carry less downside risk. If you’re looking for an extremely undervalued AI stock that also stands to benefit significantly from Trump-era tariffs and the onshoring trend, see our free report on the best short-term AI stock.

READ NEXT: 40 Most Popular Stocks Among Hedge Funds Heading Into 2026 and 10 Unstoppable Stocks That Could Double Your Money.

Disclosure: None. Follow Insider Monkey on Google News.

View Comments",https://finance.yahoo.com/news/toyota-motor-tm-releases-january-084654472.html,"['TM.US', 'TMCO34.SA', 'TMN.MX', 'TOM.DU', 'TOM.F', 'TOM.HM', 'TOM.MU', 'TOMA.F', 'TOYOF.US']","['AUTOMOTIVE', 'JAPAN', 'NORTH-AMERICA', 'PRODUCTION', 'SALES']",0.994,0.022,0.82,0.158,negative,0.05361715331673622,0.9037885069847107,0.04259438440203667,-0.8501713536679745,0.16666666666666666,1.0,0.5641026,0.59035385,0.94206285,0.9938918053652118,0.6240074674243259
2026-03-06T05:33:11+00:00,Rohm surges after Denso reportedly makes ¥1.3T buyout offer," 	* Rohm Co (ROHCF [https://seekingalpha.com/symbol/ROHCF]) (ROHCY [https://seekingalpha.com/symbol/ROHCY]) shares are set to surge by their daily limit in Tokyo trading on Friday after _Nikkei _reported Denso (DNZOF [https://seekingalpha.com/symbol/DNZOF]) has made a takeover approach valuing the chipmaker at around ¥1.3 trillion ($8.3 billion). 
 	* Rohm shares were untraded, but bid to their upper daily limit of ¥3,243.
 	* The offer was reportedly made in February or earlier, Nikkei said. Rohm has since set up a special committee to consider whether to accept the proposal.
 	* Denso is a key supplier to Toyota Motor (TM [https://seekingalpha.com/symbol/TM]), while Rohm is known for its semiconductor and electronic component manufacturing.

MORE ON DENSO CORPORATION, ROHM CO., LTD.

 	* Seeking Alpha’s Quant Rating on DENSO Corporation [https://seekingalpha.com/symbol/DNZOY/ratings/quant-ratings]
 	* Historical earnings data for DENSO Corporation [https://seekingalpha.com/symbol/DNZOY/earnings]
 	* Dividend scorecard for DENSO Corporation [https://seekingalpha.com/symbol/DNZOY/dividends/scorecard]
 	* Financial information for DENSO Corporation [https://seekingalpha.com/symbol/DNZOY/income-statement]
 	* Seeking Alpha’s Quant Rating on ROHM Co., Ltd. [https://seekingalpha.com/symbol/ROHCY/ratings/quant-ratings]

 ",https://seekingalpha.com/news/4561703-rohm-surges-after-denso-reportedly-makes-13t-buyout-offer?utm_source=feed_news_all&amp;utm_medium=referral&amp;feed_item_type=news,"['DNZOF.US', 'ROHCF.US', 'ROHCY.US', 'TM.US']","['M&A', 'M-A', 'RATINGS', 'SEMICONDUCTORS', 'TECH']",0.871,0.0,0.919,0.081,neutral,0.08289806544780731,0.041714318096637726,0.8753875494003296,0.041183747351169586,0.25,0.0,0.31578946,0.37099835,0.55269444,0.9807401127005199,0.4092739326396046
2026-03-05T20:45:41+00:00,Sector Update: Consumer Stocks Mixed Late Afternoon,"Consumer stocks were mixed late Thursday afternoon, with the State Street Consumer Staples Select Se

PREMIUM

Upgrade to read this MT Newswires article and get so much more.

A Silver or Gold subscription plan is required to access premium news articles.

Upgrade

Already have a subscription? Sign in",https://finance.yahoo.com/news/sector-consumer-stocks-mixed-afternoon-204541370.html,"['8FR.F', 'AEO.US', 'AFG.F', 'CIT.DU', 'CIT.F', 'CTAS.US', 'TM.US', 'TMCO34.SA', 'TMN.MX', 'TOM.DU', 'TOM.F', 'TOM.HM', 'TOM.MU', 'TOMA.F', 'TOYOF.US', 'U1N.F', 'UNF.US', 'VSCO.US', 'XLP.US', 'XLY.US']",[],0.0,0.0,1.0,0.0,neutral,0.08627457171678543,0.03561926260590553,0.8781061768531799,0.0506553091108799,0.0625,0.0,0.0,0.24169728,0.32317773,0.9458028812006214,0.190999719389231
2026-03-05T17:02:00+00:00,Pinnacle Mergers &amp; Acquisitions Facilitates Sale of Toyota of Gallatin in Metro Nashville,"Toyota of Gallatin in the Metro Nashville market has been sold by Dave Stumbo of Stumbo Automotive to Lithia Motors. Pinnacle Mergers & Acquisitions represented the seller in the transaction.

SOUTHLAKE, Texas, March 5, 2026 /PRNewswire/ -- Pinnacle Mergers & Acquisitions, a leading automotive dealership brokerage firm, is pleased to announce the successful sale of Toyota of Gallatin in Metro Nashville from Dave Stumbo of Stumbo Automotive to Lithia Motors. The dealership will continue operating as Toyota of Gallatin under its new ownership.Pinnacle Mergers & Acquisitions Facilitates Sale of Toyota of Gallatin in Metro Nashville.

Dennis Thornhill, Executive Advisor, Mike Sims, President, and Bill Scrivner, CEO of Pinnacle Mergers & Acquisitions, represented Dave Stumbo and Stumbo Automotive in the transaction.

""We are proud to welcome Toyota of Gallatin to the Lithia family as we continue to expand our strategic footprint across high-growth markets like Nashville. Building on the strong customer relationships and reputation the Toyota Gallatin team has established, we look forward to deepening our commitment to delivering exceptional customer experiences in this market,"" said Bryan DeBoer, President & CEO of Lithia & Driveway. ""This is another outstanding opportunity for Lithia Motors, provided by our partners at Pinnacle Mergers and Acquisitions. Dennis Thornhill, Mike Sims and Bill Scrivner are great at what they do and have been helping us build our company for over 30 years, representing dozens of transactions. We look forward to working with them for many years to come.""

The transaction reflects continued strength in the Toyota franchise nationwide.

""The Toyota franchise continues to command unprecedented demand and valuations, a result of its consistency, high throughput sales, profit per outlet model and the strength of their trusted mutual relationship with dealers,"" said Dennis J. Thornhill, Executive Advisor at Pinnacle Mergers & Acquisitions.

Pinnacle has become a trusted adviser to Lithia Motors, based on a relationship built on decades of collaboration across several transactions, representing them as both buyers and sellers since the late 1990s.

""It is always a privilege to represent dealer principals like Dave Stumbo as they make important strategic decisions,"" said Bill Scrivner, Founder and CEO of Pinnacle Mergers & Acquisitions. ""Our team's long-standing relationship with Lithia Motors, combined with our experience advising sellers and buyers nationwide, allows us to guide transactions with alignment, discretion, and a focus on long-term success.""

Story Continues

About Pinnacle Mergers & Acquisitions
Pinnacle Mergers & Acquisitions has over 85 years of combined experience as dealership brokers. The firm has completed more than 850 transactions, representing over $40 billion in proceeds for its clients. Pinnacle is a trusted partner to both buyers and sellers, providing expert guidance and customized strategies that drive value and long-term success in every transaction.

To learn more about Pinnacle's services or to schedule a confidential consultation, visit www.pinnaclemergers.com

Media Contact:
Pinnacle Mergers & Acquisitions
pinnaclema@coynepr.comPinnacle Mergers & Acquisitions (PRNewsfoto/Pinnacle Mergers and Acquisitions)Cision

View original content to download multimedia:https://www.prnewswire.com/news-releases/pinnacle-mergers--acquisitions-facilitates-sale-of-toyota-of-gallatin-in-metro-nashville-302705657.html

View Comments",https://finance.yahoo.com/news/pinnacle-mergers-acquisitions-facilitates-sale-170200163.html,"['LAD.US', 'LMO.F', 'TM.US', 'TMCO34.SA', 'TMN.MX', 'TOM.DU', 'TOM.F', 'TOM.HM', 'TOM.MU', 'TOMA.F', 'TOYOF.US']","['AUTOMOTIVE', 'DEALERSHIPS', 'M-A']",0.996,0.003,0.864,0.133,positive,0.8728671669960022,0.008091720752418041,0.11904110759496689,0.8647754462435842,0.125,1.0,0.29690722,0.35731927,0.5284133,0.9313663311928846,0.4104074827644263
2026-03-05T16:40:28+00:00,Where Will QuantumScape (QS) Stock Be in 3 Years?,"QuantumScape(NASDAQ: QS), a developer of solid-state batteries, went public through a merger with a special-purpose acquisition company (SPAC) on Nov. 27, 2020. Its stock opened at $24.80 on its first day, but it now trades at about $7. Like many other SPAC-backed start-ups, it disappointed its investors by overpromising and underdelivering.

QuantumScape's lithium-metal batteries, which use solid electrolytes rather than liquid ones, offer better thermal stability, shorter charging times, and higher charging capacities than their lithium-ion counterparts. Its QSE-5 battery, which it co-developed with Volkswagen (OTC:VWAP.Y), has an energy density of 844 Wh/L (watt hours per liter) and can be rapidly charged from 10% to 80% in 12.2 minutes. Most lithium-ion batteries for EVs have an average energy density of 300-700 Wh/L with a fast-charging time of 20 minutes to an hour.

Will AI create the world's first trillionaire? Our team just released a report on the one little-known company, called an ""Indispensable Monopoly"" providing the critical technology Nvidia and Intel both need. Continue »Image source: Getty Images.

That sounds like a huge leap forward for EVs, but those solid-state batteries are also more challenging to manufacture and more expensive to produce. Before its public debut, QuantumScape claimed it could commercialize its first batteries in 2024. But as of this writing, it's only shipped some samples and hasn't commercialized any of those batteries yet.

That's why QuantumScape is a difficult stock to value. The bulls claim it will grow into that valuation as it finally commercializes its first solid-state batteries, but the bears believe its business will fizzle out before that happens. Let's see which scenario is more likely to occur and where its stock might head over the next three years.

What's QuantumScape's current strategy?

QuantumScape originally planned to manufacture its own batteries via a joint venture with Volkswagen. But in 2024, it abandoned that capital-intensive strategy and licensed its technology to Volkswagen's battery subsidiary, PowerCo, to produce the batteries. That licensing deal isn't an exclusive one, and QuantumScape plans to license its technology to other automakers to generate a steady stream of higher-margin royalty and licensing revenues.

However, it still faces fierce competition from similar companies such as Blue Solutions, which is also working with Volkswagen, and automakers such as Toyota(NYSE: TM) and Nio (NYSE: NIO), which are both developing in-house solid-state batteries. If those competitors cross the finish line first, QuantumScape could struggle to remain relevant.

Story Continues

To keep pace with those competitors, QuantumScape is upgrading its older Raptor separator process to its newer Cobra process, which should boost its cell reliability, equipment productivity, and overall yields. It expects the upgrade to enable it to produce more samples for Volkswagen and other automakers, thereby supporting the growth of its licensing business.

Will its plan succeed within the next three years?

QuantumScape claims the expansion of its partnership with Volkswagen, which commenced last July with additional milestone payments, will extend its cash runway through 2029.

Wall Street expects QuantumScape's revenue to rise from less than $1 million in 2026 to $48 million in 2027 and $545 million in 2028 as it finally starts licensing its first commercial designs. They expect it to narrow its annual net loss from $407 million in 2026 to $271 million in 2027.

QuantumScape will also likely continue to dilute its shares with secondary offerings and stock-based compensation expenses to preserve its cash. It's already increased its share count by more than 70% since its SPAC merger, and that persistent dilution will make its stock even more expensive. With a market cap of $4.3 billion, it might seem reasonably valued at eight times its 2028 sales -- but that outlook is based on a best-case scenario -- in which QuantumScape doesn't face any more delays, it stays ahead of its competitors, it signs contracts with more automakers, and the EV market expands at a steady rate.

If QuantumScape checks all those boxes, its stock could certainly head a lot higher over the next three years. However, its previous delays, abrupt strategic shifts, and the EV market's recent slowdown all suggest it will miss Wall Street's rosy estimates. So for now, I expect QuantumScape's stock to either stagnate or slip lower over the next three years.

Should you buy stock in QuantumScape right now?

Before you buy stock in QuantumScape, consider this:

The Motley Fool Stock Advisor analyst team just identified what they believe are the 10 best stocks for investors to buy now… and QuantumScape wasn’t one of them. The 10 stocks that made the cut could produce monster returns in the coming years.

Consider when Netflix made this list on December 17, 2004... if you invested $1,000 at the time of our recommendation, you’d have $532,066!* Or when Nvidia made this list on April 15, 2005... if you invested $1,000 at the time of our recommendation, you’d have $1,122,072!*

Now, it’s worth noting Stock Advisor’s total average return is 960% — a market-crushing outperformance compared to 193% for the S&P 500. Don't miss the latest top 10 list, available with Stock Advisor, and join an investing community built by individual investors for individual investors.

See the 10 stocks »

*Stock Advisor returns as of March 5, 2026.

Leo Sun has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.

Where Will QuantumScape (QS) Stock Be in 3 Years? was originally published by The Motley Fool

View Comments",https://finance.yahoo.com/news/where-quantumscape-qs-stock-3-164028640.html,"['700.US', 'NIO.US', 'QS.US', 'TM.US', 'VOW.XETRA', 'VWAP.US']","['COMPETITION', 'EVS', 'LICENSING', 'REVENUE-GROWTH', 'SOLID-STATE-BATTERIES']",0.979,0.053,0.865,0.082,neutral,0.08943898975849152,0.02947000041604042,0.8810909390449524,0.059968989342451096,0.16666666666666666,0.0,0.03504929,0.19189173,0.23477007,0.9299882486558849,0.20562526146667098
2026-03-05T16:01:12+00:00,"Elon Musk's Tesla Loses Toyota, Stellantis From EU Carbon Credits Pool: Report","(Editor’s note: The story has been updated to include Toyota’s statement)

Tesla Inc. has reportedly lost Toyota Motor Corp and Stellantis NV from its carbon credits pool in the European Union.

Tesla Loses A Revenue Stream

Toyota and Stellantis have pulled out of Tesla's CO2 emissions pool for 2026, filings obtained by Electrek showed on Tuesday. The report says that the two automakers were among the biggest customers of carbon credits in the region

Tesla's pool reportedly included the likes of Leapmotor, Ford Motor Co. , Honda Motor Corp, as well as other Japanese automakers like Mazda, Subaru, and Suzuki, besides Toyota and Stellantis.

Don't Miss:

Explore the Fire-Safe Energy Storage Company With $185M in Contracted Revenue This AI Helps Fortune 1000 Brands Avoid Costly Ad Mistakes — See Why Investors Are Paying Attention

Toyota believes that it can cut back on emissions on its own, while it expands its lineup with electric offerings like the bZ4X and the recently unveiled Urban Cruiser, built in collaboration with Suzuki. Meanwhile, Stellantis wants to form its own independent pool with Leapmotor, the report said.

Tesla and Stellantis did not immediately respond to Benzinga’s requests for comment.

A spokesperson for Toyota said, “At this point, nothing has been decided; this is a pool for 2026, and the possibility to join remains open until December 2026.”

Trending: Before the IPO: How One Company Quietly Locked Up 500+ Iconic Character Rights

Carbon Credits

The news comes as another blow to Tesla's revenue stream, which reported losing over $2.7 billion in regulatory credit revenue following the President Donald Trump administration's decision to roll back Corporate Average Fuel Economy (CAFE) standards.

The automaker has also reported declining sales figures, with Tesla sales falling over 17% in Europe as rival BYD Co. Ltd.'s overseas sales remained strong.

Image via Shutterstock

Read Next:

This Under-$1 Pre-IPO AI Company Is Still Open to Retail Investors — Learn More Blue-chip art has historically outpaced the S&P 500 since 1995, and fractional investing is now opening this institutional asset class to everyday investors.

UNLOCKED: 5 NEW TRADES EVERY WEEK. Click now to get top trade ideas daily, plus unlimited access to cutting-edge tools and strategies to gain an edge in the markets.

Get the latest stock analysis from Benzinga:

APPLE (AAPL): Free Stock Analysis Report TESLA (TSLA): Free Stock Analysis Report

This article Elon Musk&#39;s Tesla Loses Toyota, Stellantis From EU Carbon Credits Pool: Report originally appeared on Benzinga.com

View Comments",https://finance.yahoo.com/news/elon-musks-tesla-loses-toyota-160112247.html,"['0QXR.IL', '1TSLA.MI', '7269.TSE', '8TI.DU', '8TI.F', '8TI.HA', '8TI.HM', '8TI.MU', '9863.HK', 'AAPL.US', 'F.MX', 'F.US', 'FDMO34.SA', 'FMC1.DU', 'FMC1.F', 'FMC1.HM', 'FMC1.MU', 'FUH.DU', 'FUH.F', 'FUH0.F', 'FUJHF.US', 'FUJHY.US', 'MZA.DU', 'MZA.F', 'MZA0.F', 'MZDAF.US', 'MZDAY.US', 'STLA.US', 'STLAM.MI', 'STLAP.PA', 'SUK.DU', 'SUK.F', 'SZKMF.US', 'SZKMY.US', 'TL0.F', 'TL01.F', 'TM.US', 'TMCO34.SA', 'TMN.MX', 'TOM.DU', 'TOM.F', 'TOM.HM', 'TOM.MU', 'TOMA.F', 'TOYOF.US', 'TSLA.MX', 'TSLA.US', 'TSLA34.SA']","['AUTOMOTIVE', 'CARBON-CREDITS', 'ELECTRIC-VEHICLES', 'EMISSIONS', 'REGULATION']",0.977,0.044,0.85,0.107,negative,0.024250566959381104,0.9311347603797913,0.04461469128727913,-0.9068841934204102,0.03571428571428571,1.0,0.27383864,0.2958769,0.4193496,0.9274805218293392,0.35235755005365166
2026-03-05T13:37:00+00:00,Judge Issues New Order on Tarriff Refunds. It ‘Is a Bit of a Bomb.’,"The Court of International Trade directed Customs & Border Protection to pay refunds for tariffs imposed under emergency powers.

Continue Reading",https://finance.yahoo.com/m/94b4c358-232c-369b-8f30-513c02dad034/judge-issues-new-order-on.html,"['AFT.DU', 'AFT.F', 'AFT.MU', 'ANF.US', 'ATMU.US', 'COST.MX', 'COST.US', 'COWC34.SA', 'CTO.DU', 'CTO.F', 'CTO.HM', 'CTO.MU', 'CTO0.F', 'FDX.F', 'FDX.HM', 'FDX.MU', 'FDX.MX', 'FDX.US', 'FDXB34.SA', 'TM.US', 'TMCO34.SA', 'TMN.MX', 'TOM.DU', 'TOM.F', 'TOM.HM', 'TOM.MU', 'TOMA.F', 'TOYOF.US']",[],-0.511,0.238,0.762,0.0,neutral,0.03790520504117012,0.08855372667312622,0.8735410571098328,-0.0506485216319561,0.07142857142857142,0.0,0.0,0.11593884,0.0999494,0.9183292055439308,0.1346774126982114
2026-03-05T08:15:00+00:00,"F+L Week 2026 Convenes Asia's Fuels and Lubricants Industry in Bangkok with Toyota, Shell, TotalEnergies, PETRONAS, Lubrizol, Afton Chemical, and 25+ Global Speakers","31st edition tackles EV lubrication, decarbonisation, and the regulatory shifts reshaping the global fuels and lubricants value chain — with exclusive masterclasses and the F&L Asia Awards Gala Dinner.

HONG KONG, March 5, 2026 /PRNewswire/ -- F&L Asia Ltd. today announced the full programme and speaker line-up for F+L Week 2026, the 31st edition of Asia's premier fuels, lubricants, and additives conference. The event takes place 26–27 March 2026 at The St. Regis Bangkok, Thailand, under the theme ""Navigating Uncertainties. Strengthening Resilience."" Registration is open at fuelsandlubes.com.

""Thirty-one years ago, F&L Asia brought together a small circle of industry visionaries to do something that had never been done quite this way before — to place the fuels and lubricants industry's most critical conversations at the heart of the world's fastest-growing market. The partnerships forged in rooms like this one — between chemists and engineers, between additive companies and OEMs, between regional specialists and global standard-setters — remain the engine of progress. That is what F+L Week has always been.""

Vicky Villena-Denton, Editor-in-Chief & CEO, F+L Asia Ltd.

Conference Programme

F+L Week 2026 opens on Wednesday, 25 March with two exclusive pre-conference masterclasses. Kazuo Yamamori of Toyota Motor Corporation, chairman of the JASO Engine Oil Subcommittee, will present on the latest revisions to JASO M 364:2024 and M 355:2024 engine oil standards, followed by Dr. Takuma Koinuma of Hitachi Construction Machinery, chairman of the JCMA Oil Technical Subcommittee, on navigating high-efficiency hydraulic fluid requirements.

Day 1 (Thursday, 26 March) features Session 1, Powering Asia's Energy and Mobility Transition, chaired by Dr. George Zhang of Valvoline Global Solutions. Confirmed speakers include executives from Shell, Lubrizol, TotalEnergies, Afton Chemical, PETRONAS Lubricants International, Hitachi Energy, and Indian Oil Corp. Session 2, which focuses on Electrification and Hybrid Mobility: Redefining Lubrication for the New Powertrain, is chaired by Dr. Wenyang Zhang of Tesla.

Day 2 (Friday, 27 March) addresses global regulatory and sustainability challenges through Session 3, Innovation, Regulation, and Sustainable Solutions for a Net Zero Future, chaired by Dr. Ping Zhu of Lubrizol Additives. Headlining Session 3 is Bundit Hansapaiboon, Acting President, Refinery and Marketing Business Group (R&M), of Bangchak Corporation. Session 4, which focuses on Decarbonising Transport: Fuels, Bioenergy, and Emissions Reduction, is chaired by Dr. Hind Abi-Akar of HD Fluids Consulting. Topics include the EU reclassification of substituted diphenylamine antioxidants (SDPA), new American Petroleum Institute (API) engine oil standards, maritime pathways to net-zero emissions, sustainable aviation fuel, biofuels, and global fuel quality.

Story Continues

F&L Asia Awards 2026: Recipients Announced

The F&L Asia Awards Gala Dinner, sponsored by Lubrizol Southeast Asia Pte. Ltd., takes place on the evening of 27 March at The St. Regis Bangkok. The F&L Asia Awards recognise the individuals and organisations whose work is defining the future of the global fuels and lubricants industry. F&L Asia Ltd. is proud to announce the 2026 recipients:

Product Development of the Year: TotalEnergies receives the Product Development of the Year Award for its Quartz EV3R EV-Drive, a fluid engineered for wet electric drive unit (EDU) architectures that simultaneously functions as a dielectric coolant for the motor and a high-pressure lubricant for gears and bearings. The product is formulated using 100% re-refined base oil (RRBO), delivering more than a 50% reduction in CO₂ emissions on a cradle-to-gate basis compared to conventional virgin base oil alternatives. Performance was validated through six electric vehicles, which completed 200,000 kilometres of fleet trials in China. Commercial launch is scheduled for the first semester of 2026.

Person of the Year: Charlotte Kehoe, AsPac Technology & Sustainability Director, bp Castrol, and Chair of the Asian Lubricants Industry Association (ALIA). The F&L Asia Advisory Board recognised Kehoe for her convening power and industry-wide leadership on product carbon footprint standards, re-refined base oils, and advanced data centre cooling fluids.

Lifetime Achievement Award: Eric Holthusen, Director of Technology & Technical Services, Petrolube, and Senior Technical Advisor, ALIA. Holthusen's three-decade career spans Shell's global fuels technology division, including spearheading the development of Shell V-Power globally, and the COO/CTO role at PETRONAS Lubricants International — recognised for bridging Western technical standards with Asian market growth.

Future Leaders Award: Irina Kaysina, Business Development Team Lead and co-founder of iQar. Kaysina was recognised for iQar, a B2B SaaS and IoT ecosystem automating fleet fluid dispensing, and for her concurrent pioneering work in bio-based lubricants for agritech applications.

The F&L Asia Awards Gala Dinner on 27 March brings together the industry's senior leadership for an evening celebrating 31 years of technical excellence and strategic innovation in Asia's fuels and lubricants sector. Attendance is exclusive to registered F+L Week 2026 delegates.

For more information, visit https://www.fuelsandlubes.com/fl-asia-awards/.

Sponsors and Partners

F+L Week 2026 is supported by Lubrizol (Platinum); Chevron Oronite Pte. Ltd. and Shell (Gold); Afton Chemical Corporation and ENEOS Corporation (Silver); SONGWON Industrial Group, SI Group, Evonik Oil Additives Asia Pacific, Chevron Base Oils, MicRos Lubrication Technology, and Ergon Oil (Singapore) Pte. Ltd. (Bronze); BRB International and Vanderbilt Chemicals (Tabletop Display Exhibitors); and Thailand Convention & Exhibition Bureau (TCEB), Thai Tribology Association (TTA), and ATIEL (Supporting Partners).

Sponsorship enquiries: sales@fuelsandlubes.com

Registration enquiries: conference@fuelsandlubes.com

REGISTER NOW

https://fuelsandlubes.com/fl-exhibition/fl-week-2026-home-3/

Places are limited.

ABOUT F+L WEEK F+L Week is the annual flagship conference of F&L Asia Ltd. and Asia's most comprehensive fuels, lubricants, and additives platform. First held in Singapore in 1995, the event has grown into the defining gathering for the global fuels and lubricants value chain in the Asia-Pacific region. F+L Week 2026 takes place 26–27 March at The St. Regis Bangkok, with the pre-conference masterclass on 25 March.

ABOUT F&L ASIA LTD. F&L Asia Ltd. is the publisher of F+L Magazine and the organiser of F+L Week, the Asian Lubricant Exhibition, the F&L Asia Awards, and a suite of digital platforms including F+L Daily, F+L Magazine, F+L Executive Brief, F+L Lube Map, and F+L Webcast. The company reaches an audience spanning the entire fuels and lubricants value chain from refinery to road. F&L Asia Ltd., established in 1995 in Manila, Philippines, is headquartered at 22/F, 3 Lockhart Road, Wanchai, Hong Kong SAR.Cision

View original content:https://www.prnewswire.com/apac/news-releases/fl-week-2026-convenes-asias-fuels-and-lubricants-industry-in-bangkok-with-toyota-shell-totalenergies-petronas-lubrizol-afton-chemical-and-25-global-speakers-302705095.html

View Comments",https://finance.yahoo.com/news/f-l-week-2026-convenes-081500109.html,"['6033.KLSE', 'CTO.US', 'L3H.F', 'NOW.US', 'PNAGF.US', 'R6C0.F', 'RYDAF.US', 'SHEL.US', 'SHELL.AS', 'SHELL.PR', 'TM.US', 'TMCO34.SA', 'TMN.MX', 'TOM.DU', 'TOM.F', 'TOM.HM', 'TOM.MU', 'TOMA.F', 'TOTB.DU', 'TOTB.F', 'TOTB.HA', 'TOTB.HM', 'TOTB.MU', 'TOYOF.US', 'TTE.PA', 'TTE.US']","['BIOFUELS', 'DECARBONISATION', 'EMISSIONS-REDUCTION', 'LUBRICANTS', 'SUSTAINABILITY']",0.997,0.007,0.903,0.09,neutral,0.07631485909223557,0.012721222825348377,0.9109639525413513,0.06359363626688719,0.058823529411764705,1.0,0.03171457,0.35545683,0.5251074,0.8982188406462948,0.2969047117716151
2026-03-04T23:04:00+00:00,Trade Court Paves Way for Broad Tariff Refunds,"The Court of International Trade directed Customs & Border Protection to pay refunds for tariffs imposed under emergency powers.

Continue Reading",https://finance.yahoo.com/m/94b4c358-232c-369b-8f30-513c02dad034/trade-court-paves-way-for.html,"['AFT.DU', 'AFT.F', 'AFT.MU', 'ANF.US', 'ATMU.US', 'COST.MX', 'COST.US', 'COWC34.SA', 'CTO.DU', 'CTO.F', 'CTO.HM', 'CTO.MU', 'CTO0.F', 'FDX.F', 'FDX.HM', 'FDX.MU', 'FDX.MX', 'FDX.US', 'FDXB34.SA', 'TM.US', 'TMCO34.SA', 'TMN.MX', 'TOM.DU', 'TOM.F', 'TOM.HM', 'TOM.MU', 'TOMA.F', 'TOYOF.US']",[],-0.511,0.238,0.762,0.0,neutral,0.03790520504117012,0.08855372667312622,0.8735410571098328,-0.0506485216319561,0.07142857142857142,0.0,0.0,0.09020394,0.054268494,0.8648226362853683,0.11790653004777724
